0.071
0.068
0.072
0.068
0.068
0.072
0.078
0.079
0.079
0.066
0.066
0.066
0.065
0.065
0.065
0.065
0.066
0.068
0.065
0.065
0.066
0.065
0.065
0.065
0.065
0.066
0.067
0.065
0.066
0.082
0.094
0.095
0.093
0.094
0.094
0.094
0.093
0.094
0.065
0.065
0.066
0.065
0.064
0.066
0.065
0.065
0.066
0.065
0.065
0.066
0.065
0.066
0.067
0.066
0.065
0.065
0.065
0.065
0.065
0.065
0.064
0.066
0.066
0.065
0.072
0.065
0.065
0.066
0.066
0.065
0.078
0.093
0.071
0.065
0.065
0.066
0.065
0.065
0.066
0.065
0.065
0.066
0.066
0.065
0.069
0.065
0.065
0.067
0.065
0.065
0.066
0.065
0.066
0.066
0.065
0.065
0.067
0.065
0.065
0.067
0.065
0.066
0.066
0.066
0.066
0.066
0.066
0.066
0.066
0.066
0.065
0.066
0.065
0.066
0.067
0.065
0.066
0.066
0.065
0.066
0.066
0.065
0.066
0.066
0.065
0.066
0.066
0.065
0.066
0.066
0.065
0.066
0.066
0.066
0.065
0.065
0.065
0.066
0.066
0.065
0.066
0.065
0.065
0.066
0.065
0.065
0.065
0.066
0.065
0.066
0.065
0.065
0.066
0.065
0.065
0.066
0.066
0.065
0.071
0.077
0.065
0.066
0.065
0.065
0.066
0.065
0.065
0.067
0.064
0.065
0.066
0.065
0.065
0.067
0.065
0.066
0.066
0.065
0.094
0.095
0.094
0.094
0.095
0.094
0.094
0.094
0.094
0.094
0.086
0.066
0.066
0.064
0.065
0.065
0.065
0.066
0.065
0.065
0.066
0.065
0.065
0.066
0.065
0.065
0.066
0.065
0.065
0.066
0.066
0.065
0.066
0.065
0.066
0.066
0.065
0.065
0.066
0.065
0.065
0.066
0.065
0.065
0.067
0.065
0.094
0.094
0.094
0.095
0.094
0.095
0.094
0.095
0.094
0.085
0.065
0.065
0.066
0.065
0.065
0.065
0.065
0.066
0.066
0.065
0.066
0.065
0.066
0.065
0.066
0.066
0.068
0.095
0.094
0.095
0.094
0.094
0.094
0.069
0.066
0.065
0.067
0.066
0.065
0.066
0.065
0.065
0.066
0.065
0.065
0.066
0.065
0.065
0.066
0.065
0.065
0.066
0.065
0.065
0.073
0.077
0.068
0.065
0.066
0.068
0.065
0.066
0.066
0.066
0.065
0.066
0.066
0.065
0.066
0.066
0.065
0.067
0.065
0.066
0.068
0.065
0.066
0.066
0.065
0.066
0.066
0.065
0.065
0.066
0.066
0.065
0.066
0.065
0.065
0.066
0.066
0.065
0.066
0.066
0.066
0.066
0.065
0.066
0.066
0.066
0.065
0.066
0.065
0.065
0.066
0.065
0.065
0.066
0.065
0.066
0.069
0.066
0.066
0.066
0.065
0.066
0.066
0.065
0.066
0.066
0.065
0.065
0.066
0.065
0.066
0.066
0.065
0.066
0.066
0.065
0.071
0.065
0.066
0.068
0.066
0.065
0.066
0.065
0.065
0.066
0.065
0.066
0.065
0.065
0.065
0.084
0.093
0.095
0.094
0.088
0.077
0.077
0.078
0.077
0.078
0.077
0.076
0.078
0.077
0.074
0.066
0.065
0.066
0.066
0.066
0.073
0.077
0.078
0.067
0.066
0.066
0.066
0.065
0.066
0.07
0.065
0.066
0.066
0.065
0.066
0.066
0.066
0.066
0.065
0.066
0.07
0.077
0.078
0.066
0.066
0.065
0.067
0.067
0.065
0.075
0.066
0.065
0.065
0.065
0.065
0.066
0.065
0.066
0.065
0.065
0.066
0.066
0.065
0.068
0.079
0.077
0.078
0.077
0.078
0.078
0.076
0.078
0.077
0.077
0.065
0.065
0.066
0.066
0.065
0.065
0.066
0.066
0.069
0.066
0.065
0.066
0.066
0.065
0.066
0.066
0.066
0.065
0.066
0.065
0.066
0.066
0.065
0.065
0.066
0.065
0.066
0.066
0.065
0.067
0.067
0.065
0.066
0.066
0.066
0.065
0.066
0.065
0.068
0.066
0.066
0.066
0.065
0.065
0.067
0.065
0.066
0.066
0.065
0.066
0.066
0.066
0.065
0.066
0.065
0.065
0.066
0.065
0.065
0.066
0.067
0.065
0.068
0.066
0.065
0.067
0.065
0.065
0.067
0.065
0.066
0.067
0.066
0.066
0.084
0.065
0.066
0.065
0.066
0.066
0.065
0.065
0.066
0.066
0.065
0.069
0.078
0.077
0.071
0.065
0.066
0.067
0.065
0.066
0.067
0.065
0.066
0.076
0.077
0.078
0.077
0.077
0.068
0.065
0.065
0.092
0.094
0.071
0.066
0.065
0.067
0.066
0.065
0.07
0.067
0.066
0.065
0.065
0.066
0.066
0.065
0.065
0.066
0.066
0.065
0.067
0.065
0.066
0.067
0.066
0.067
0.066
0.065
0.072
0.077
0.077
0.07
0.065
0.065
0.074
0.077
0.078
0.077
0.078
0.07
0.065
0.066
0.066
0.066
0.065
0.067
0.065
0.065
0.067
0.065
0.066
0.065
0.066
0.065
0.066
0.066
0.066
0.066
0.065
0.065
0.094
0.065
0.066
0.065
0.065
0.066
0.065
0.065
0.066
0.065
0.065
0.066
0.065
0.065
0.069
0.065
0.066
0.065
0.065
0.065
0.091
0.067
0.066
0.066
0.065
0.066
0.065
0.065
0.066
0.065
0.065
0.065
0.066
0.065
0.065
0.066
0.065
0.067
0.066
0.065
0.066
0.066
0.065
0.066
0.065
0.065
0.067
0.065
0.066
0.066
0.065
0.065
0.067
0.065
0.065
0.066
0.066
0.065
0.067
0.065
0.065
0.066
0.065
0.065
0.068
0.065
0.065
0.067
0.066
0.065
0.068
0.065
0.065
0.066
0.066
0.066
0.066
0.065
0.065
0.068
0.065
0.066
0.065
0.065
0.066
0.065
0.066
0.065
0.066
0.065
0.065
0.066
0.065
0.065
0.066
0.065
0.066
0.065
0.065
0.066
0.067
0.065
0.066
0.066
0.065
0.066
0.065
0.065
0.066
0.066
0.065
0.066
0.066
0.065
0.066
0.066
0.066
0.066
0.066
0.065
0.069
0.078
0.076
0.078
0.077
0.076
0.066
0.065
0.066
0.065
0.066
0.065
0.066
0.066
0.066
0.065
0.065
0.066
0.065
0.065
0.071
0.066
0.065
0.067
0.065
0.065
0.066
0.065
0.066
0.066
0.066
0.066
0.066
0.065
0.066
0.067
0.067
0.066
0.071
0.065
0.066
0.065
0.065
0.066
0.066
0.066
0.065
0.066
0.066
0.067
0.066
0.065
0.066
0.066
0.066
0.066
0.066
0.065
0.07
0.077
0.077
0.069
0.065
0.065
0.067
0.065
0.066
0.066
0.065
0.065
0.065
0.065
0.066
0.066
